modelo,titulo,año,ubicacion,km_num,precio_usd
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt 140cv,2016,Lanús - Bs.As. G.B.A. Sur,160000.0,15000.0
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2024,San Miguel - Bs.As. G.B.A. Norte,80000.0,22333.333333333332
Toyota Corolla,Toyota Corolla 1.8 Se-g,2018,Capital Federal - Capital Federal,90573.0,17733.333333333332
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt 140cv,2018,Esteban Echeverría - Bs.As. G.B.A. Sur,135900.0,18000.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2021,Vicente López - Bs.As. G.B.A. Norte,70000.0,24800.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2026,Vicente López - Bs.As. G.B.A. Norte,0.0,32333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 171cv,2025,San Isidro - Bs.As. G.B.A. Norte,6805.0,25666.666666666668
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 140cv,2021,Pilar - Bs.As. G.B.A. Norte,61000.0,22600.0
Toyota Corolla,Toyota Corolla 2.0 Se-g Cvt,2021,Capital Federal - Capital Federal,136153.0,17666.666666666668
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2022,Pilar - Buenos Aires Interior,27000.0,25500.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Capital Federal - Capital Federal,25000.0,26000.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 170cv,2022,Esteban Echeverría - Bs.As. G.B.A. Sur,52000.0,21200.0
Toyota Corolla,Toyota Corolla 2.0 Gr-s Cvt,2021,Capital Federal - Capital Federal,55507.0,25246.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2017,San Isidro - Bs.As. G.B.A. Norte,123000.0,17800.0
Toyota Corolla,Toyota Corolla 1.8 Se-g Mt 140cv,2017,Exaltación De La Cruz - Buenos Aires Interior,89000.0,19800.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2025,Zárate - Buenos Aires Interior,18000.0,25333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2025,Tigre - Bs.As. G.B.A. Norte,11000.0,25666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt 140cv,2019,San Isidro - Bs.As. G.B.A. Norte,83000.0,19500.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2023,Del Viso - Bs.As. G.B.A. Norte,126000.0,25000.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,60590.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,61000.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Malvinas Argentinas - Bs.As. G.B.A. Norte,182000.0,19866.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,61000.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,61000.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,61000.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt,2018,Capital Federal - Capital Federal,96211.0,17806.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2018,Escobar - Bs.As. G.B.A. Norte,76457.0,20300.0
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2018,La Plata - Bs.As. G.B.A. Sur,110000.0,17500.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2024,Lanús - Bs.As. G.B.A. Sur,1742.0,32000.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 171cv,2025,San Isidro - Bs.As. G.B.A. Norte,27000.0,23333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xli Mt 170cv,2021,Ensenada - Buenos Aires Interior,112000.0,18000.0
Toyota Corolla,Toyota Corolla 1.8 Xli Cvt 140cv,2024,Malvinas Argentinas - Bs.As. G.B.A. Norte,14500.0,24500.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2022,Ezeiza - Bs.As. G.B.A. Sur,82000.0,22000.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt,2020,Capital Federal - Capital Federal,69000.0,25000.0
Toyota Corolla,Toyota Corolla 1.8 Xei Hybrid Cvt,2024,Capital Federal - Capital Federal,34020.0,25466.666666666668
Toyota Corolla,Toyota Corolla 2.0 Xei Mt 170cv,2022,Exaltación De La Cruz - Buenos Aires Interior,105000.0,19866.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2019,Berazategui - Bs.As. G.B.A. Sur,70000.0,21000.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2025,Zárate - Buenos Aires Interior,7523.0,26333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2024,San Isidro - Bs.As. G.B.A. Norte,18892.0,29500.0
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt Pack 140cv,2018,Capital Federal - Capital Federal,96000.0,15933.333333333334
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt Pack 140cv,2019,Lomas De Zamora - Bs.As. G.B.A. Sur,176400.0,17700.0
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2020,Capital Federal - Capital Federal,68000.0,21900.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2022,General San Martín - Bs.As. G.B.A. Norte,38100.0,24500.0
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt 140cv,2018,Capital Federal - Capital Federal,148000.0,16000.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2023,Capital Federal - Capital Federal,35600.0,24333.333333333332
Toyota Corolla,Toyota Corolla 1.8 Xei Mt 140cv,2018,Capital Federal - Capital Federal,112000.0,16666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xli Cvt,2018,Tigre - Bs.As. G.B.A. Norte,69700.0,16306.666666666666
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2023,Capital Federal - Capital Federal,51500.0,28000.0
Toyota Corolla,Toyota Corolla 2.0 Se-g Cvt,2025,Capital Federal - Capital Federal,3823.0,28706.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt Pack 140cv,2024,Capital Federal - Capital Federal,23000.0,25900.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2025,Morón - Bs.As. G.B.A. Oeste,10406.0,30666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2025,Capital Federal - Capital Federal,13000.0,33066.666666666664
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2024,Capital Federal - Capital Federal,39000.0,32000.0
Toyota Corolla,Toyota Corolla 1.8 Xei,2018,Capital Federal - Capital Federal,66000.0,19500.0
Toyota Corolla,Toyota Corolla 1.8 Xei Mt 140cv,2018,Capital Federal - Capital Federal,120000.0,15666.666666666666
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2025,Campana - Buenos Aires Interior,6600.0,25266.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2020,Lobos - Buenos Aires Interior,133771.0,19666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2025,Lanús - Bs.As. G.B.A. Sur,12800.0,26666.666666666668
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2022,General San Martín - Bs.As. G.B.A. Norte,140000.0,21993.333333333332
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2022,Pilar - Bs.As. G.B.A. Norte,69000.0,25266.666666666668
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2022,Campana - Buenos Aires Interior,116000.0,25000.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2020,San Isidro - Bs.As. G.B.A. Norte,70000.0,21000.0
Toyota Corolla,Toyota Corolla 2.0 Gr-sport Cvt 171cv,2025,Capital Federal - Capital Federal,31000.0,32193.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt,2023,Capital Federal - Capital Federal,52579.0,20273.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt,2023,Malvinas Argentinas - Bs.As. G.B.A. Norte,15682.0,24100.0
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2023,Hurlingham - Bs.As. G.B.A. Oeste,36000.0,25466.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2023,Berazategui - Bs.As. G.B.A. Sur,60000.0,26000.0
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt,2016,Capital Federal - Capital Federal,138000.0,17553.333333333332
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2021,Capital Federal - Capital Federal,78000.0,21333.333333333332
Toyota Corolla,Toyota Corolla 1.8 Xei Mt 140cv,2019,Capital Federal - Capital Federal,100000.0,16900.0
Toyota Corolla,Toyota Corolla Corolla Seg 1.8 Cvt,2019,Capital Federal - Capital Federal,65000.0,19266.666666666668
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2023,General San Martín - Bs.As. G.B.A. Norte,38200.0,25666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2026,Campana - Buenos Aires Interior,8000.0,27933.333333333332
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Pilar - Bs.As. G.B.A. Norte,60590.0,22600.0
Toyota Corolla,Toyota Corolla 1.8 Xli Cvt 140cv,2018,Lomas De Zamora - Bs.As. G.B.A. Sur,77000.0,17000.0
Toyota Corolla,Toyota Corolla 1.8 Se-g,2018,Ituzaingó - Bs.As. G.B.A. Oeste,84000.0,21000.0
Toyota Corolla,Toyota Corolla 1.8 Xli Mt 140cv,2017,Capital Federal - Capital Federal,61500.0,16300.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2023,Capital Federal - Capital Federal,40675.0,25333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2025,Capital Federal - Capital Federal,20000.0,24666.666666666668
Toyota Corolla,Toyota Corolla 2.0 Xei Mt,2021,Capital Federal - Capital Federal,74100.0,21660.0
Toyota Corolla,Toyota Corolla 1.8 Xei Mt Pack 140cv,2017,Capital Federal - Capital Federal,82000.0,18300.0
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt Pack 140cv,2016,Esteban Echeverría - Bs.As. G.B.A. Sur,137000.0,16500.0
Toyota Corolla,Toyota Corolla 1.8 Hev Seg Ecvt,2021,Capital Federal - Capital Federal,100000.0,22500.0
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt,2017,Capital Federal - Capital Federal,75566.0,17280.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2023,Capital Federal - Capital Federal,25000.0,23666.666666666668
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 171cv,2024,General San Martín - Bs.As. G.B.A. Norte,13107.0,26000.0
Toyota Corolla,Toyota Corolla 1.8 Hev Xei Ecvt,2025,Capital Federal - Capital Federal,9000.0,29800.0
Toyota Corolla,Toyota Corolla 1.8 Xei,2019,San Fernando - Bs.As. G.B.A. Norte,123000.0,18800.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 171cv,2025,Merlo - Bs.As. G.B.A. Oeste,6500.0,26600.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt 170cv,2024,Moreno - Bs.As. G.B.A. Oeste,15000.0,25100.0
Toyota Corolla,Toyota Corolla 1.8 Se-g Cvt 140cv,2018,Capital Federal - Capital Federal,64000.0,20500.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2024,Capital Federal - Capital Federal,15000.0,31900.0
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2019,Capital Federal - Capital Federal,70050.0,19000.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 170cv,2022,Capital Federal - Capital Federal,52000.0,20266.666666666668
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt,2022,Malvinas Argentinas - Bs.As. G.B.A. Norte,51064.0,21720.0
Toyota Corolla,Toyota Corolla 2.0 Xei Cvt,2022,Capital Federal - Capital Federal,14260.0,25200.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 171cv,2024,Capital Federal - Capital Federal,50025.0,25333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2021,Berazategui - Bs.As. G.B.A. Sur,79000.0,23000.0
Toyota Corolla,Toyota Corolla 1.8 Xli Cvt 140cv,2021,Avellaneda - Bs.As. G.B.A. Sur,69000.0,20666.666666666668
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2019,Lanús - Bs.As. G.B.A. Sur,145000.0,15993.333333333334
Toyota Corolla,Toyota Corolla 1.8 Xei Cvt 140cv,2019,Morón - Bs.As. G.B.A. Oeste,135000.0,19333.333333333332
Toyota Corolla,Toyota Corolla Hev 1.8 Seg Ectv,2025,Capital Federal - Capital Federal,12800.0,33200.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2023,San Miguel - Bs.As. G.B.A. Norte,55000.0,28900.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 140cv,2022,Avellaneda - Bs.As. G.B.A. Sur,72900.0,25000.0
Toyota Corolla,Toyota Corolla 2.0 Xli Cvt 170cv,2023,Capital Federal - Capital Federal,37500.0,23333.333333333332
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2021,Ituzaingó - Bs.As. G.B.A. Oeste,70000.0,24000.0
Toyota Corolla,Toyota Corolla 2.0 Seg Cvt 170cv,2021,Ezeiza - Bs.As. G.B.A. Sur,68000.0,25666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2026,Capital Federal - Capital Federal,0.0,27304.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2019,Capital Federal - Capital Federal,52617.0,19333.333333333332
Toyota Yaris,Toyota Yaris 1.5 Xls 5p,2022,General San Martín - Bs.As. G.B.A. Norte,43273.0,17266.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2026,Capital Federal - Capital Federal,0.0,22856.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt Sedan,2020,Capital Federal - Capital Federal,88000.0,18000.0
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2022,Capital Federal - Capital Federal,53000.0,19333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2025,Campana - Buenos Aires Interior,9700.0,25800.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2024,Morón - Bs.As. G.B.A. Oeste,49000.0,22660.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2026,Vicente López - Bs.As. G.B.A. Norte,0.0,23612.08
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2022,Malvinas Argentinas - Bs.As. G.B.A. Norte,128000.0,19990.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2023,Almirante Brown - Bs.As. G.B.A. Sur,72000.0,18666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2026,San Isidro - Bs.As. G.B.A. Norte,0.0,21256.08
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2024,Tigre - Bs.As. G.B.A. Norte,21000.0,22600.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2022,General San Martín - Bs.As. G.B.A. Norte,80000.0,18660.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2024,General San Martín - Bs.As. G.B.A. Norte,19566.0,19666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt Sedan,2023,Berazategui - Bs.As. G.B.A. Sur,50000.0,19333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Sedan,2024,Capital Federal - Capital Federal,35000.0,19666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2026,Vicente López - Bs.As. G.B.A. Norte,0.0,24628.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt Sedan,2024,Capital Federal - Capital Federal,20600.0,20333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv Xls 5 P,2021,Vicente López - Bs.As. G.B.A. Norte,57000.0,18000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2022,General San Martín - Bs.As. G.B.A. Norte,34040.0,19333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt Sedan,2023,Capital Federal - Capital Federal,27000.0,18600.0
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2026,San Isidro - Bs.As. G.B.A. Norte,0.0,24573.6
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Sedan,2023,Capital Federal - Capital Federal,23000.0,21000.0
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2019,San Fernando - Bs.As. G.B.A. Norte,127000.0,16900.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2024,Tres De Febrero - Bs.As. G.B.A. Oeste,17709.0,20666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2024,Tres De Febrero - Bs.As. G.B.A. Oeste,17709.0,20666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2019,Avellaneda - Bs.As. G.B.A. Sur,66306.0,15500.0
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2026,Vicente López - Bs.As. G.B.A. Norte,0.0,24628.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2022,Capital Federal - Capital Federal,100000.0,17000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2024,Lanús - Bs.As. G.B.A. Sur,60000.0,18333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv S,2020,Capital Federal - Capital Federal,86000.0,19000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2026,Vicente López - Bs.As. G.B.A. Norte,0.0,22500.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2026,Capital Federal - Capital Federal,0.0,22856.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt Sedan,2023,General San Martín - Bs.As. G.B.A. Norte,71000.0,18666.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2024,Escobar - Bs.As. G.B.A. Norte,33000.0,21900.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xs,2023,Vicente López - Bs.As. G.B.A. Norte,18000.0,21500.0
Toyota Yaris,Toyota Yaris Yaris Xls+cvt5p,2025,Pilar - Bs.As. G.B.A. Norte,6550.0,25500.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2023,Castelar - Bs.As. G.B.A. Oeste,52000.0,20800.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2021,José C. Paz - Bs.As. G.B.A. Norte,20600.0,20500.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2019,Lobos - Buenos Aires Interior,143080.0,14600.0
Toyota Yaris,Toyota Yaris 1.5 S,2018,Hurlingham - Bs.As. G.B.A. Oeste,58000.0,17960.0
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2023,Capital Federal - Capital Federal,38000.0,21333.333333333332
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Pack Cvt,2022,La Matanza - Bs.As. G.B.A. Oeste,40000.0,20500.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xs Cvt,2025,San Isidro - Bs.As. G.B.A. Norte,43000.0,19326.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2026,Capital Federal - Capital Federal,0.0,25938.8
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2025,Malvinas Argentinas - Bs.As. G.B.A. Norte,5200.0,25000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2023,San Isidro - Bs.As. G.B.A. Norte,85000.0,18000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Cvt,2026,San Isidro - Bs.As. G.B.A. Norte,0.0,23612.08
Toyota Yaris,Toyota Yaris 1.5 107cv S Cvt,2020,Escobar - Bs.As. G.B.A. Norte,98000.0,16864.666666666668
Toyota Yaris,Toyota Yaris 1.5 107cv Xls Sedan,2022,Capital Federal - Capital Federal,72000.0,18000.0
Toyota Yaris,Toyota Yaris 1.5 107cv Xls,2019,Capital Federal - Capital Federal,97600.0,16000.0
